Respondent_ID,Gender,Age_Group,Political_Party,Education_Level,Race_Ethnicity,Economic_View,Unity_View,Financial_Status,Registered_Voter,Voted_in_2024
11752,A woman,50-64,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
7486,A man,30-49,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
10806,A woman,30-49,Something else,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7018,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15244,A man,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
4915,A man,30-49,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16545,A woman,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
628,A woman,50-64,Democrat,Some College,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8572,A woman,65+,Republican,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,No
10338,A woman,50-64,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
17794,A man,50-64,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14837,A woman,50-64,Republican,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16564,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
10245,A man,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
16736,A man,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
1795,A man,30-49,Something else,College graduate+,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
7985,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
769,A man,50-64,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
10537,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
13915,A woman,30-49,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
15933,A woman,30-49,Republican,Some College,Other,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
479,A woman,65+,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16490,A man,65+,Something else,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8312,A man,50-64,Democrat,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
4089,A man,50-64,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1408,A man,65+,Republican,Some College,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4051,A man,18-29,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
3033,A woman,30-49,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
12875,A woman,65+,Democrat,Some College,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
5382,A man,65+,Something else,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
4125,A woman,50-64,Republican,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13633,A man,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11566,A woman,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
14206,A man,50-64,Republican,College graduate+,Refused,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17490,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11676,A woman,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9962,A woman,65+,Republican,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13921,A woman,65+,Independent,College graduate+,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11565,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12063,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Not sure,Yes
11306,A man,50-64,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5176,A man,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8738,A woman,30-49,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
12429,A man,50-64,Republican,Some College,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
104,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7286,A woman,50-64,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,Yes
15827,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2325,A man,50-64,Independent,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
589,A man,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15600,A woman,65+,Democrat,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7620,A woman,50-64,Democrat,H.S. graduate or less,Black non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
5095,A woman,30-49,Republican,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
13162,A man,30-49,Democrat,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7298,A man,30-49,Something else,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9355,A man,50-64,Republican,Some College,Other,Poor,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
17615,A man,65+,Democrat,H.S. graduate or less,Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
7718,A woman,18-29,Democrat,College graduate+,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
412,In some other way,18-29,Independent,College graduate+,Asian non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
10291,A woman,50-64,Something else,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
7564,A man,30-49,Republican,Some College,Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Not sure,No
8846,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9769,A woman,50-64,Democrat,H.S. graduate or less,White non-Hispanic,Poor,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
14080,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4912,A man,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17343,A man,30-49,Democrat,College graduate+,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1713,A man,50-64,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
3644,A woman,30-49,Democrat,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9534,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17970,A woman,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
16677,A woman,30-49,Democrat,Some College,Other,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Not sure,No
2638,A man,18-29,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4599,A woman,30-49,Independent,Some College,Other,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
5646,A woman,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2658,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6250,A man,30-49,Something else,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12111,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
18772,A woman,50-64,Democrat,College graduate+,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15280,A man,30-49,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4592,A woman,30-49,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5908,A man,18-29,Something else,Some College,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
13401,A woman,18-29,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6870,A woman,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17830,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
14103,A woman,30-49,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
10608,A man,30-49,Democrat,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15479,A man,50-64,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17250,A man,30-49,Independent,H.S. graduate or less,Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,No,No
14246,A woman,65+,Democrat,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18414,A man,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12332,A woman,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15811,A woman,30-49,Something else,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Not sure,No
13453,A woman,50-64,Something else,H.S. graduate or less,Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,No,Yes
6466,A man,30-49,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16417,A man,18-29,Independent,Some College,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
14843,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12054,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5136,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7563,A woman,50-64,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2284,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
18000,A man,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4960,A woman,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Good,Refused/Web blank,Meet my basic expenses with a little left over for extras,Not sure,Yes
9336,A man,50-64,Republican,College graduate+,Hispanic,Excellent,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,Yes
10550,A woman,30-49,Something else,H.S. graduate or less,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
11901,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
8821,A man,30-49,Democrat,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2858,A woman,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15869,A woman,18-29,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
18295,A man,30-49,Independent,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
18661,A woman,30-49,Independent,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
10561,A woman,50-64,Democrat,College graduate+,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
13524,A woman,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
10317,A woman,30-49,Independent,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14694,A man,30-49,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8988,A man,65+,Democrat,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
6395,A woman,50-64,Democrat,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
13742,A woman,65+,Independent,College graduate+,White non-Hispanic,Refused/Web blank,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
17569,A man,50-64,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
13388,A woman,50-64,Democrat,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
4499,A man,30-49,Something else,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
2142,A man,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11103,A woman,30-49,Independent,H.S. graduate or less,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
10894,A woman,65+,Something else,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16480,A man,65+,Independent,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6966,A woman,50-64,Independent,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
10769,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
15120,A man,65+,Democrat,H.S. graduate or less,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
914,A man,50-64,Something else,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
4127,A man,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17791,A woman,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5134,A woman,50-64,Something else,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Not sure,No
16669,A woman,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2067,A man,65+,Independent,Some College,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18731,A woman,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
4244,A man,30-49,Independent,College graduate+,Asian non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
9396,A man,50-64,Republican,Some College,Black non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
11046,A woman,30-49,Independent,College graduate+,Asian non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
2285,A man,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11235,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
14543,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
18641,A woman,50-64,Independent,Some College,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3614,A man,50-64,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
16746,A man,30-49,Republican,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,Yes
10602,A woman,30-49,Democrat,Some College,Black non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,No
15901,A woman,30-49,Something else,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
16831,In some other way,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Not sure,No
684,A man,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
6420,A woman,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2342,A woman,30-49,Independent,College graduate+,Black non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9743,A woman,50-64,Republican,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
7269,A man,18-29,Independent,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Not sure,No
10037,A woman,65+,Something else,Some College,Other,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
17444,In some other way,18-29,Something else,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
14154,A man,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
8907,A woman,50-64,Democrat,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
867,In some other way,18-29,Democrat,H.S. graduate or less,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
1171,A man,50-64,Democrat,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9442,A woman,50-64,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
1982,A man,65+,Republican,College graduate+,White non-Hispanic,Excellent,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
17955,A woman,18-29,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
6106,A man,50-64,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
11584,A man,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13561,A man,18-29,Republican,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
11135,A woman,18-29,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9699,A man,65+,Democrat,College graduate+,White non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
3682,A man,50-64,Independent,College graduate+,Black non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14765,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,No
1242,A woman,50-64,Independent,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
143,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4588,A man,65+,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
15289,A woman,50-64,Republican,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
9269,A woman,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
16750,A woman,30-49,Republican,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
5345,A woman,50-64,Democrat,College graduate+,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2360,A woman,18-29,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3948,A man,50-64,Independent,H.S. graduate or less,Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
12846,A man,50-64,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13076,A woman,50-64,Independent,College graduate+,Black non-Hispanic,Only fair,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15281,A woman,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
1877,A woman,65+,Independent,College graduate+,Other,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
231,A man,30-49,Independent,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
3102,A man,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18346,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
306,A man,50-64,Independent,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
1851,A woman,30-49,Democrat,Some College,Black non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9796,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
14943,A man,30-49,Republican,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
12083,A woman,50-64,Democrat,H.S. graduate or less,Black non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
18473,A man,30-49,Independent,H.S. graduate or less,Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,No,No
10570,A woman,18-29,Republican,College graduate+,Asian non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,Yes
5096,A woman,18-29,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1940,A woman,18-29,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,No
18193,A woman,30-49,Democrat,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
16221,A woman,65+,Democrat,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
6962,A man,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
15979,A woman,50-64,Democrat,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
12722,A man,50-64,Republican,Some College,White non-Hispanic,Poor,Americans are united when it comes to the most important values,Just meet my basic expenses,Yes,Yes
3946,A woman,65+,Republican,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
12484,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
14348,A woman,65+,Independent,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Not sure,No
1682,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
